stop_id,ZDEr_ID_REF_A
StopPoint:70:23936,19402
StopPoint:70:23966,19404
StopPoint:70:23996,24243
StopPoint:70:24101,19407
StopPoint:70:24103,19408
StopPoint:70:24133,19409
StopPoint:70:24161,19410
StopPoint:70:2423,18841
StopPoint:70:24310,427633
StopPoint:70:24313,19413
StopPoint:70:24319,19534
StopPoint:70:24403,427679
StopPoint:70:24427,19416
StopPoint:70:24440,19417
StopPoint:70:24454,19418
StopPoint:70:2452,18842
StopPoint:70:24532,19419
StopPoint:70:24545,19420
StopPoint:70:24568,427695
StopPoint:70:24577,19421
StopPoint:70:2462,18843
StopPoint:70:24640,19423
StopPoint:70:24730,19424
StopPoint:70:24742,19425
StopPoint:70:24761,19426
StopPoint:70:2481,18844
StopPoint:70:24844,19427
StopPoint:70:24874,19428
StopPoint:70:24919,19429
StopPoint:70:24941,19430
StopPoint:70:24953,19431
StopPoint:70:25005,19432
StopPoint:70:2508,18845
StopPoint:70:25164,19433
StopPoint:70:2522,423601
StopPoint:70:25233,427692
StopPoint:70:25259,19434
StopPoint:70:2527,18847
StopPoint:70:25295,19435
StopPoint:70:25315,19436
StopPoint:70:25359,19437
StopPoint:70:25398,19439
StopPoint:70:25502,19440
StopPoint:70:25507,40568
StopPoint:70:2551,18848
StopPoint:70:25525,19442
StopPoint:70:25531,19443
StopPoint:70:2554,18849
StopPoint:70:25638,427660
StopPoint:70:25682,40509
StopPoint:70:25771,19445
StopPoint:70:25778,19446
StopPoint:70:25806,19447
StopPoint:70:25844,19448
StopPoint:70:25893,19450
StopPoint:70:25900,19451
StopPoint:70:25917,19452
StopPoint:70:25952,38180
StopPoint:70:25991,19454
StopPoint:70:26018,427647
StopPoint:70:26025,19455
StopPoint:70:26028,19456
StopPoint:70:26054,40629
StopPoint:70:26127,427642
StopPoint:70:2613,40631
StopPoint:70:2614,18852
StopPoint:70:26154,19458
StopPoint:70:26176,19459
StopPoint:70:26182,19460
StopPoint:70:2622,18853
StopPoint:70:26245,19461
StopPoint:70:26309,19463
StopPoint:70:26362,19464
StopPoint:70:26397,38169
StopPoint:70:26466,19466
StopPoint:70:26675,19467
StopPoint:70:26677,19468
StopPoint:70:26720,19469
StopPoint:70:26807,40714
StopPoint:70:26839,19471
StopPoint:70:26872,19472
StopPoint:70:26907,19473
StopPoint:70:26922,19474
StopPoint:70:27015,19475
StopPoint:70:27131,19476
StopPoint:70:27162,19477
StopPoint:70:27196,19478
StopPoint:70:27231,16881
StopPoint:70:27256,19480
StopPoint:70:27308,19481
StopPoint:70:27322,19482
StopPoint:70:27359,19483
StopPoint:70:27378,19484
StopPoint:70:2741,18855
StopPoint:70:27448,19485
StopPoint:70:27475,19486
StopPoint:70:2748,7957
StopPoint:70:27484,19487
StopPoint:70:27511,424882
StopPoint:70:27520,19489
StopPoint:70:27631,19490
StopPoint:70:27632,19491
StopPoint:70:27637,19492
StopPoint:70:27641,19493
StopPoint:70:27666,19494
StopPoint:70:27704,19495
StopPoint:70:27742,19496
StopPoint:70:27749,19497
StopPoint:70:27759,19498
StopPoint:70:27967,19499
StopPoint:70:27991,19500
StopPoint:70:28048,19501
StopPoint:70:28049,19502
StopPoint:70:28071,39015
StopPoint:70:28152,19507
StopPoint:70:28242,19508
StopPoint:70:28246,19509
StopPoint:70:28306,427625
StopPoint:70:28351,22283
StopPoint:70:28404,19511
StopPoint:70:2843,18856
StopPoint:70:28462,37953
StopPoint:70:28464,427655
StopPoint:70:28466,19514
StopPoint:70:285,15097
StopPoint:70:28529,19515
StopPoint:70:28560,19516
StopPoint:70:28584,427702
StopPoint:70:28614,19517
StopPoint:70:28654,427636
StopPoint:70:28668,19519
StopPoint:70:28671,19520
StopPoint:70:28712,19521
StopPoint:70:28734,19522
StopPoint:70:28737,19523
StopPoint:70:28762,19524
StopPoint:70:28770,19525
StopPoint:70:28809,19526
StopPoint:70:2881,18857
StopPoint:70:28836,19528
StopPoint:70:28860,19529
StopPoint:70:2893,22340
StopPoint:70:28948,19530
StopPoint:70:28961,22599
StopPoint:70:28964,19532
StopPoint:70:28966,19533
StopPoint:70:29077,19534
StopPoint:70:29087,19535
StopPoint:70:29096,19536
StopPoint:70:29105,19537
StopPoint:70:29112,19538
StopPoint:70:29153,36434
StopPoint:70:29174,19540
StopPoint:70:29187,19541
StopPoint:70:29224,19542
StopPoint:70:29243,40742
StopPoint:70:29252,19544
StopPoint:70:29270,19545
StopPoint:70:2928,18859
StopPoint:70:29365,19546
StopPoint:70:29446,19547
StopPoint:70:29476,19548
StopPoint:70:29482,19549
StopPoint:70:29511,427623
StopPoint:70:29590,427641
StopPoint:70:29603,19550
StopPoint:70:29617,19551
StopPoint:70:29655,28284
StopPoint:70:29661,19521
StopPoint:70:29673,19554
StopPoint:70:2978,18860
StopPoint:70:29786,19555
StopPoint:70:29812,19556
StopPoint:70:29840,19557
StopPoint:70:29866,19558
StopPoint:70:29873,13088
StopPoint:70:29886,19560
StopPoint:70:29898,19561
StopPoint:70:29953,16826
StopPoint:70:29975,19563
StopPoint:70:29988,41821
StopPoint:70:3000,18861
StopPoint:70:30012,19564
StopPoint:70:3004,427664
StopPoint:70:30104,19566
StopPoint:70:30142,19567
StopPoint:70:30164,19568
StopPoint:70:30190,19569
StopPoint:70:302,15098
StopPoint:70:30259,19570
StopPoint:70:30316,19571
StopPoint:70:30322,19572
StopPoint:70:3037,16717
StopPoint:70:30478,19573
StopPoint:70:30494,19574
StopPoint:70:30496,36570
StopPoint:70:30505,19575
StopPoint:70:30510,19576
StopPoint:70:3052,18864
StopPoint:70:30535,18807
StopPoint:70:30557,19577
StopPoint:70:30597,19578
StopPoint:70:30676,39248
StopPoint:70:30875,19582
StopPoint:70:30897,19583
StopPoint:70:30957,19585
StopPoint:70:30971,19586
StopPoint:70:31023,19587
StopPoint:70:31032,19588
StopPoint:70:31037,19589
StopPoint:70:31083,19590
StopPoint:70:31105,19591
StopPoint:70:31118,19592
StopPoint:70:31167,19593
StopPoint:70:31226,19595
StopPoint:70:31307,19597
StopPoint:70:31310,19598
StopPoint:70:31412,19599
StopPoint:70:3143,18865
StopPoint:70:3148,18866
StopPoint:70:31524,427626
StopPoint:70:31528,19600
StopPoint:70:31541,19601
StopPoint:70:31597,427701
StopPoint:70:31598,18896
StopPoint:70:31895,19603
StopPoint:70:31908,19604
StopPoint:70:31957,19605
StopPoint:70:32024,19606
StopPoint:70:32075,427637
StopPoint:70:32079,19608
StopPoint:70:32084,19609
StopPoint:70:32086,19610
StopPoint:70:32095,19232
StopPoint:70:32177,19611
StopPoint:70:32195,40672
StopPoint:70:32196,427682
StopPoint:70:32228,19613
StopPoint:70:32246,19614
StopPoint:70:32270,19615
StopPoint:70:32376,19616
StopPoint:70:32414,427703
StopPoint:70:32429,39033
StopPoint:70:32433,19618
StopPoint:70:32436,19619
StopPoint:70:32446,19620
StopPoint:70:32474,19621
StopPoint:70:3249,18867
StopPoint:70:32492,427693
StopPoint:70:32591,19622
StopPoint:70:32607,19623
StopPoint:70:3262,18868
StopPoint:70:32697,19624
StopPoint:70:3271,18869
StopPoint:70:3276,16873
StopPoint:70:3333,18871
StopPoint:70:335,15099
StopPoint:70:33748,427678
StopPoint:70:3381,427635
StopPoint:70:3404,18872
StopPoint:70:3429,18873
StopPoint:70:3445,18874
StopPoint:70:3473,40512
StopPoint:70:3495,18875
StopPoint:70:3496,18876
StopPoint:70:351,15100
StopPoint:70:3520,18877
StopPoint:70:3530,18878
StopPoint:70:3553,18879
StopPoint:70:3610,18880
StopPoint:70:3616,18881
StopPoint:70:3657,18882
StopPoint:70:3664,18883
StopPoint:70:3686,18884
StopPoint:70:3707,10068
StopPoint:70:3708,18886
StopPoint:70:3709,18887
StopPoint:70:3718,18888
StopPoint:70:3750,18889
StopPoint:70:3775,40511
StopPoint:70:386,15101
StopPoint:70:3865,18890
StopPoint:70:3927,427259
StopPoint:70:3931,18891
StopPoint:70:3964,18893
StopPoint:70:3983,18894
StopPoint:70:4006,18895
StopPoint:70:4025,427698
StopPoint:70:4116,18896
StopPoint:70:4126,18897
StopPoint:70:41311,19200
StopPoint:70:4139,18898
StopPoint:70:4144,18899
StopPoint:70:4259,40140
StopPoint:70:4287,425007
StopPoint:70:4334,18903
StopPoint:70:4356,18904
StopPoint:70:4374,18905
StopPoint:70:4376,18906
StopPoint:70:4399,18907
StopPoint:70:4475,427662
StopPoint:70:4492,18908
StopPoint:70:4529,18909
StopPoint:70:4532,18910
StopPoint:70:4637,18911
StopPoint:70:4794,18914
StopPoint:70:4806,18915
StopPoint:70:4859,18916
StopPoint:70:4866,18917
StopPoint:70:4870,18918
StopPoint:70:492,15186
StopPoint:70:49575,19628
StopPoint:70:5175,18921
StopPoint:70:5200,18922
StopPoint:70:52015,16874
StopPoint:70:5221,18923
StopPoint:70:52435,39016
StopPoint:70:5269,18925
StopPoint:70:5288,18927
StopPoint:70:5318,18930
StopPoint:70:5333,18931
StopPoint:70:5342,18932
StopPoint:70:5458,427700
StopPoint:70:5473,18934
StopPoint:70:5597,18935
StopPoint:70:5612,18936
StopPoint:70:5664,18937
StopPoint:70:5696,18938
StopPoint:70:5741,40754
StopPoint:70:5755,18940
StopPoint:70:5766,18941
StopPoint:70:5792,423529
StopPoint:70:5798,18944
StopPoint:70:5803,18945
StopPoint:70:5812,427647
StopPoint:70:58148,19632
StopPoint:70:582,40558
StopPoint:70:5831,427265
StopPoint:70:5864,18946
StopPoint:70:5893,18947
StopPoint:70:5948,18948
StopPoint:70:6071,18949
StopPoint:70:6077,18950
StopPoint:70:6109,18951
StopPoint:70:6142,18952
StopPoint:70:6208,18953
StopPoint:70:6247,18954
StopPoint:70:6262,18955
StopPoint:70:6269,7857
StopPoint:70:6313,427629
StopPoint:70:6369,18958
StopPoint:70:637,15103
StopPoint:70:6393,39247
StopPoint:70:640,15104
StopPoint:70:6441,18961
StopPoint:70:6509,18962
StopPoint:70:6577,18963
StopPoint:70:6583,18964
StopPoint:70:66,15094
StopPoint:70:6639,18965
StopPoint:70:669,15105
StopPoint:70:6705,427632
StopPoint:70:6713,18967
StopPoint:70:6735,18968
StopPoint:70:6769,427675
StopPoint:70:6791,18969
StopPoint:70:6837,18970
StopPoint:70:6852,18971
StopPoint:70:6876,18972
StopPoint:70:6911,18973
StopPoint:70:7040,18975
StopPoint:70:7096,18976
StopPoint:70:710,15106
StopPoint:70:7187,18977
StopPoint:70:7204,18978
StopPoint:70:7205,13068
StopPoint:70:7209,18980
StopPoint:70:7271,18981
StopPoint:70:7343,18982
StopPoint:70:7375,18983
StopPoint:70:7394,18984
StopPoint:70:7407,18985
StopPoint:70:7413,18986
StopPoint:70:7419,18987
StopPoint:70:7440,18988
StopPoint:70:7457,18989
StopPoint:70:749,15108
StopPoint:70:7502,18990
StopPoint:70:7528,18991
StopPoint:70:7531,18992
StopPoint:70:759,15109
StopPoint:70:7592,18993
StopPoint:70:7638,18994
StopPoint:70:7648,18995
StopPoint:70:766,427624
StopPoint:70:7684,427628
StopPoint:70:771,15110
StopPoint:70:7772,18997
StopPoint:70:7784,18998
StopPoint:70:7815,18999
StopPoint:70:7838,19000
StopPoint:70:7890,19001
StopPoint:70:7992,19002
StopPoint:70:8003,19003
StopPoint:70:8006,19004
StopPoint:70:8059,19005
StopPoint:70:8121,19006
StopPoint:70:8183,19007
StopPoint:70:8234,19008
StopPoint:70:8259,19009
StopPoint:70:8291,19010
StopPoint:70:8357,19011
StopPoint:70:8401,19012
StopPoint:70:8423,19013
StopPoint:70:8425,19014
StopPoint:70:8431,19015
StopPoint:70:8471,19016
StopPoint:70:8508,19017
StopPoint:70:8586,19018
StopPoint:70:8631,16716
StopPoint:70:8660,19020
StopPoint:70:8700,19021
StopPoint:70:8707,416751
StopPoint:70:8788,19024
StopPoint:70:881,15187
StopPoint:70:8829,19026
StopPoint:70:8846,19027
StopPoint:70:8848,19028
StopPoint:70:8891,19029
StopPoint:70:8948,19030
StopPoint:70:898,15112
StopPoint:70:900,15113
StopPoint:70:904,15114
StopPoint:70:9094,19033
StopPoint:70:9098,19034
StopPoint:70:9099,19035
StopPoint:70:9107,19036
StopPoint:70:9124,19037
StopPoint:70:9247,427704
StopPoint:70:9256,19038
StopPoint:70:9257,19039
StopPoint:70:9262,19040
StopPoint:70:9297,19042
StopPoint:70:9309,427622
StopPoint:70:9321,19045
StopPoint:70:9330,19046
StopPoint:70:9376,19047
StopPoint:70:9394,19048
StopPoint:70:9467,19049
StopPoint:70:9499,19050
StopPoint:70:9590,19051
StopPoint:70:9594,19052
StopPoint:70:9635,19053
StopPoint:70:976,15115
StopPoint:70:9770,19055
StopPoint:70:9785,17585
StopPoint:70:9877,19058
StopPoint:70:9932,19060
StopPoint:70:998,18804
StopPoint:70:9984,19061
StopPoint:76:1047,418696
StopPoint:76:1048,418696
StopPoint:76:1049,418630
StopPoint:76:1050,418630
StopPoint:76:11,418689
StopPoint:76:12,418689
StopPoint:76:169,41521
StopPoint:76:170,41521
StopPoint:76:223,411275
StopPoint:76:224,411275
StopPoint:76:225,418640
StopPoint:76:226,418640
StopPoint:76:227,411277
StopPoint:76:228,411277
StopPoint:76:229,411241
StopPoint:76:230,411241
StopPoint:76:231,5391
StopPoint:76:232,5391
StopPoint:76:233,411245
StopPoint:76:234,411245
StopPoint:76:237,411244
StopPoint:76:238,411244
StopPoint:76:247,5071
StopPoint:76:248,5071
StopPoint:76:305,418587
StopPoint:76:306,418587
StopPoint:76:307,418820
StopPoint:76:308,418820
StopPoint:76:309,418462
StopPoint:76:310,418462
StopPoint:76:311,418498
StopPoint:76:312,418498
StopPoint:76:313,418538
StopPoint:76:314,418538
StopPoint:76:33,418628
StopPoint:76:337,411246
StopPoint:76:338,411246
StopPoint:76:34,418628
StopPoint:76:349,418686
StopPoint:76:35,418626
StopPoint:76:350,418686
StopPoint:76:351,418741
StopPoint:76:352,418741
StopPoint:76:353,418655
StopPoint:76:354,418655
StopPoint:76:36,418626
StopPoint:76:37,418669
StopPoint:76:38,418669
StopPoint:76:39,418617
StopPoint:76:40,418617
StopPoint:76:41,418624
StopPoint:76:42,418624
StopPoint:76:43,418606
StopPoint:76:433,418598
StopPoint:76:434,418598
StopPoint:76:44,418606
StopPoint:76:445,418693
StopPoint:76:446,418693
StopPoint:76:451,418722
StopPoint:76:452,418722
StopPoint:76:453,418497
StopPoint:76:454,418497
StopPoint:76:459,418467
StopPoint:76:460,418467
StopPoint:76:467,418808
StopPoint:76:468,418808
StopPoint:76:469,418679
StopPoint:76:470,418679
StopPoint:76:471,418773
StopPoint:76:472,418773
StopPoint:76:473,418425
StopPoint:76:474,418425
StopPoint:76:475,418804
StopPoint:76:476,418804
StopPoint:76:497,418789
StopPoint:76:498,418789
StopPoint:76:501,418545
StopPoint:76:502,418545
StopPoint:76:503,418393
StopPoint:76:504,418393
StopPoint:76:631,418405
StopPoint:76:632,418405
StopPoint:76:661,418692
StopPoint:76:662,418692
StopPoint:76:667,411275
StopPoint:76:668,411275
StopPoint:76:925,418392
StopPoint:76:926,418392
StopPoint:77:13,10221
StopPoint:77:14,10222
StopPoint:77:15,10223
StopPoint:77:16,10224
StopPoint:77:17,10225
StopPoint:77:18,10226
StopPoint:77:19,10227
StopPoint:77:20,10228
StopPoint:77:21,40086
StopPoint:77:22,40087
StopPoint:79:1002,32512
StopPoint:79:1003,416432
StopPoint:79:1004,416433
StopPoint:79:1005,416434
StopPoint:79:1006,416437
StopPoint:79:1007,32425
StopPoint:79:1008,32427
StopPoint:79:1009,416441
StopPoint:79:1010,416444
StopPoint:79:1011,416445
StopPoint:79:1012,416447
StopPoint:79:1013,32422
StopPoint:79:1014,416450
StopPoint:79:1015,416451
StopPoint:79:1016,416452
StopPoint:79:1017,416456
StopPoint:79:1018,416455
StopPoint:79:1019,416438
StopPoint:79:1020,416436
StopPoint:79:1021,416459
StopPoint:79:1023,32423
StopPoint:79:1024,32421
StopPoint:79:1025,416460
StopPoint:79:1026,32424
StopPoint:79:1027,416464
StopPoint:79:1028,416462
StopPoint:79:1029,32514
StopPoint:79:1030,421826
StopPoint:79:2002,416472
StopPoint:79:2003,416471
StopPoint:79:2004,416470
StopPoint:79:2005,27172
StopPoint:79:2006,416467
StopPoint:79:2007,416466
StopPoint:79:2008,416663
StopPoint:79:2009,416661
StopPoint:79:2010,416658
StopPoint:79:2011,416657
StopPoint:79:2012,416669
StopPoint:79:2013,416668
StopPoint:79:2014,10180
StopPoint:79:2015,416664
StopPoint:79:2016,416642
StopPoint:79:2017,416639
StopPoint:79:2018,416636
StopPoint:79:2019,416633
StopPoint:79:2020,416654
StopPoint:79:2021,416651
StopPoint:79:2022,416648
StopPoint:79:2023,416645
StopPoint:79:2024,416624
StopPoint:79:2025,419385
StopPoint:79:2026,416618
StopPoint:79:2027,416621
StopPoint:79:2028,416629
StopPoint:79:2029,416631
StopPoint:79:2030,416626
StopPoint:79:2031,416659
StopPoint:79:2032,416627
StopPoint:79:2033,416640
StopPoint:79:2034,416608
StopPoint:79:2035,416611
StopPoint:79:2036,37237
StopPoint:79:2037,416604
StopPoint:79:2038,416616
StopPoint:79:2039,416617
StopPoint:79:2040,416614
StopPoint:79:2041,416615
StopPoint:79:2042,416607
StopPoint:79:2043,416589
StopPoint:79:2044,411939
StopPoint:79:2045,11518
StopPoint:79:2046,416590
StopPoint:79:2047,416597
StopPoint:79:2048,11514
StopPoint:79:2049,416601
StopPoint:79:2050,416598
StopPoint:79:2051,416571
StopPoint:79:2052,416570
StopPoint:79:2053,28094
StopPoint:79:2054,416573
StopPoint:79:2055,416582
StopPoint:79:2056,416577
StopPoint:79:2057,416588
StopPoint:79:2058,39612
StopPoint:79:2059,416563
StopPoint:79:2060,8203
StopPoint:79:2061,416587
StopPoint:79:2062,416579
StopPoint:79:2063,416585
StopPoint:79:2064,416575
StopPoint:79:2065,416565
StopPoint:79:2066,416567
StopPoint:79:2067,416572
StopPoint:79:2068,416602
StopPoint:79:2069,416593
StopPoint:79:2070,416594
StopPoint:79:2071,421839
StopPoint:79:2072,37238
StopPoint:79:2073,421837
StopPoint:79:2074,421836
StopPoint:79:2075,421833
StopPoint:79:2076,421832
StopPoint:79:2077,421829
StopPoint:79:2078,40796
StopPoint:79:2079,421821
StopPoint:79:2080,421818
StopPoint:79:2081,421828
StopPoint:79:2082,421827
StopPoint:79:2083,421816
StopPoint:79:2084,40795
StopPoint:79:3002,416671
StopPoint:79:3003,416672
StopPoint:79:3004,416675
StopPoint:79:3005,416541
StopPoint:79:3006,416543
StopPoint:79:3007,416539
StopPoint:79:3008,426160
StopPoint:79:3010,416553
StopPoint:79:3011,416546
StopPoint:79:3012,416549
StopPoint:79:3013,416556
StopPoint:79:3014,7805
StopPoint:79:3016,421765
StopPoint:79:3019,416558
StopPoint:79:3020,416559
StopPoint:79:3021,25114
StopPoint:79:3022,7943
StopPoint:79:3023,416503
StopPoint:79:3024,416500
StopPoint:79:3025,416514
StopPoint:79:3026,416513
StopPoint:79:3027,416512
StopPoint:79:3028,416506
StopPoint:79:3029,416529
StopPoint:79:3030,416525
StopPoint:79:3031,416519
StopPoint:79:3032,416516
StopPoint:79:3033,416536
StopPoint:79:3034,416522
StopPoint:79:3035,416533
StopPoint:79:3036,21166
StopPoint:79:3037,416530
StopPoint:79:3038,416476
StopPoint:79:3039,416477
StopPoint:79:3040,416479
StopPoint:79:3041,416482
StopPoint:79:3042,416483
StopPoint:79:3043,416484
StopPoint:79:3044,416485
StopPoint:79:3045,416487
StopPoint:79:3046,416490
StopPoint:79:3047,416492
StopPoint:79:3048,416495
StopPoint:79:3049,416497
StopPoint:79:3050,416526
StopPoint:79:3051,30077
StopPoint:79:3052,37426
StopPoint:79:3053,27636
StopPoint:79:3054,37423
StopPoint:8:30001,38017
StopPoint:8:30002,38611
StopPoint:8:30003,20533
StopPoint:8:30004,22523
StopPoint:8:30005,28306
StopPoint:8:30006,22528
StopPoint:8:30007,38420
StopPoint:8:30008,419607
StopPoint:8:30009,38443
StopPoint:8:30010,40459
StopPoint:8:30011,419556
StopPoint:8:30012,38467
StopPoint:8:30013,414470
StopPoint:8:30017,38846
StopPoint:8:30018,38847
StopPoint:8:30021,40486
StopPoint:8:30022,419503
StopPoint:8:30023,422076
StopPoint:8:30024,419472
StopPoint:8:30025,38793
StopPoint:8:30026,419489
StopPoint:8:30027,40108
StopPoint:8:30028,41789
StopPoint:8:30029,14546
StopPoint:8:30030,14547
StopPoint:8:30031,39016
StopPoint:8:30032,40619
StopPoint:8:30033,38444
StopPoint:8:30034,38445
StopPoint:8:30037,38488
StopPoint:8:30038,419528
StopPoint:8:30040,38458
StopPoint:8:30041,38459
StopPoint:8:30042,38468
StopPoint:8:30043,38712
StopPoint:8:30044,38480
StopPoint:8:30045,38487
StopPoint:8:30046,38635
StopPoint:8:30047,38741
StopPoint:8:30048,414329
StopPoint:8:30049,414429
StopPoint:8:30055,419764
StopPoint:8:30056,419651
StopPoint:8:30057,38533
StopPoint:8:30059,38615
StopPoint:8:30060,38483
StopPoint:8:30061,419527
StopPoint:8:30062,419765
StopPoint:8:30063,38535
StopPoint:8:30064,38481
StopPoint:8:30065,419559
StopPoint:8:30066,38541
StopPoint:8:30067,38749
StopPoint:8:30068,38190
StopPoint:8:30069,419548
StopPoint:8:30070,38205
StopPoint:8:30071,423518
StopPoint:8:30072,423641
StopPoint:8:30073,423524
StopPoint:8:30074,38528
StopPoint:8:30075,38530
StopPoint:8:30076,419638
StopPoint:8:30077,38531
StopPoint:8:30078,38504
StopPoint:8:30079,38505
StopPoint:8:30080,38502
StopPoint:8:30081,38503
StopPoint:8:30082,40500
StopPoint:8:30083,419729
StopPoint:8:30084,419728
StopPoint:8:30085,38202
StopPoint:8:30086,423519
StopPoint:8:30087,40480
StopPoint:8:30088,38534
StopPoint:8:30089,419539
StopPoint:8:30090,419662
StopPoint:8:30091,419665
StopPoint:8:30092,419716
StopPoint:8:30093,38708
StopPoint:8:30094,419637
StopPoint:8:30095,38426
StopPoint:8:30096,38523
StopPoint:8:30097,38542
StopPoint:8:30098,38814
StopPoint:8:30099,38538
StopPoint:8:30100,419540
StopPoint:8:30101,38838
StopPoint:8:30102,419519
StopPoint:8:30103,37991
StopPoint:8:30104,423561
StopPoint:8:30105,38424
StopPoint:8:30106,38509
StopPoint:8:30107,419657
StopPoint:8:30108,38464
StopPoint:8:30109,38470
StopPoint:8:30110,38471
StopPoint:8:30111,37967
StopPoint:8:30112,423644
StopPoint:8:30113,419752
StopPoint:8:30114,38579
StopPoint:8:30115,37992
StopPoint:8:30116,37993
StopPoint:8:30117,38604
StopPoint:8:30118,38605
StopPoint:8:30119,37994
StopPoint:8:30120,38591
StopPoint:8:30121,38617
StopPoint:8:30122,419605
StopPoint:8:30123,38547
StopPoint:8:30124,419594
StopPoint:8:30125,419676
StopPoint:8:30126,419587
StopPoint:8:30127,28460
StopPoint:8:30128,28455
StopPoint:8:30129,38684
StopPoint:8:30130,419593
StopPoint:8:30131,38685
StopPoint:8:30132,38686
StopPoint:8:30133,416755
StopPoint:8:30134,38548
StopPoint:8:30135,38692
StopPoint:8:30136,38552
StopPoint:8:30137,28305
StopPoint:8:30138,22525
StopPoint:8:30140,14578
StopPoint:8:30141,37977
StopPoint:8:30142,40565
StopPoint:8:30143,38801
StopPoint:8:30146,38005
StopPoint:8:30147,419708
StopPoint:8:30148,38521
StopPoint:8:30149,419766
StopPoint:8:30150,424039
StopPoint:8:30151,423609
StopPoint:8:30156,425177
StopPoint:8:30157,425176
StopPoint:8:30158,38422
StopPoint:8:30159,419606
StopPoint:8:30160,37948
StopPoint:8:30161,38429
StopPoint:8:30162,38460
StopPoint:8:30163,423556
StopPoint:8:30164,38461
StopPoint:8:30165,38462
StopPoint:8:30166,38457
StopPoint:8:30167,38478
StopPoint:8:30168,38479
StopPoint:8:30169,38574
StopPoint:8:30170,38484
StopPoint:8:30171,37971
StopPoint:8:30172,419734
StopPoint:8:30173,419733
StopPoint:8:30174,38508
StopPoint:8:30175,38497
StopPoint:8:30176,38500
StopPoint:8:30177,38501
StopPoint:8:30178,38477
StopPoint:8:30179,38089
StopPoint:8:30180,38764
StopPoint:8:30181,38659
StopPoint:8:30182,37987
StopPoint:8:30183,37988
StopPoint:8:30184,37989
StopPoint:8:30185,37990
StopPoint:8:30186,419717
StopPoint:8:30187,38515
StopPoint:8:30188,419534
StopPoint:8:30189,38519
StopPoint:8:30190,38516
StopPoint:8:30191,419693
StopPoint:8:30192,38522
StopPoint:8:30193,38808
StopPoint:8:30194,38453
StopPoint:8:30195,38565
StopPoint:8:30196,38575
StopPoint:8:30197,419597
StopPoint:8:30199,38691
StopPoint:8:30200,415750
StopPoint:8:30201,38015
StopPoint:8:30202,37998
StopPoint:8:30203,38592
StopPoint:8:30204,38442
StopPoint:8:30205,38629
StopPoint:8:30206,38013
StopPoint:8:30207,38578
StopPoint:8:30208,37997
StopPoint:8:30209,38567
StopPoint:8:30210,37968
StopPoint:8:30211,38648
StopPoint:8:30212,38652
StopPoint:8:30213,38044
StopPoint:8:30214,38045
StopPoint:8:30215,38042
StopPoint:8:30216,38043
StopPoint:8:30217,38569
StopPoint:8:30218,38797
StopPoint:8:30219,38634
StopPoint:8:30220,38670
StopPoint:8:30221,38710
StopPoint:8:30222,419498
StopPoint:8:30223,38047
StopPoint:8:30224,38675
StopPoint:8:30225,38677
StopPoint:8:30226,38698
StopPoint:8:30227,38699
StopPoint:8:30228,38757
StopPoint:8:30229,38711
StopPoint:8:30230,419510
StopPoint:8:30231,419511
StopPoint:8:30232,38705
StopPoint:8:30233,38706
StopPoint:8:30234,37945
StopPoint:8:30235,38713
StopPoint:8:30236,38714
StopPoint:8:30237,38715
StopPoint:8:30238,38744
StopPoint:8:30239,419490
StopPoint:8:30241,38747
StopPoint:8:30242,38746
StopPoint:8:30243,38769
StopPoint:8:30244,38763
StopPoint:8:30245,419475
StopPoint:8:30246,38102
StopPoint:8:30247,38582
StopPoint:8:30248,38794
StopPoint:8:30249,419675
StopPoint:8:30250,419600
StopPoint:8:30251,38837
StopPoint:8:30252,38539
StopPoint:8:30253,38562
StopPoint:8:30254,38600
StopPoint:8:30255,38841
StopPoint:8:30256,38707
StopPoint:8:30257,38819
StopPoint:8:30258,38526
StopPoint:8:30259,38527
StopPoint:8:30260,38581
StopPoint:8:30261,38650
StopPoint:8:30262,38651
StopPoint:8:30263,38580
StopPoint:8:30264,40475
StopPoint:8:30265,38701
StopPoint:8:30266,38704
StopPoint:8:30269,38452
StopPoint:8:30271,38455
StopPoint:8:30272,38636
StopPoint:8:30273,38203
StopPoint:8:30274,419758
StopPoint:8:30276,419564
StopPoint:8:30277,419761
StopPoint:8:30278,419530
StopPoint:8:30280,38613
StopPoint:8:30281,38431
StopPoint:8:30283,419552
StopPoint:8:30285,38623
StopPoint:8:30286,38639
StopPoint:8:30287,38616
StopPoint:8:30288,415751
StopPoint:8:30289,38618
StopPoint:8:30290,423837
StopPoint:8:30291,423528
StopPoint:8:30294,38556
StopPoint:8:30299,38619
StopPoint:8:30300,38621
StopPoint:8:30301,423622
StopPoint:8:30302,423527
StopPoint:8:30303,419719
StopPoint:8:30304,423521
StopPoint:8:30305,38624
StopPoint:8:30306,38606
StopPoint:8:30307,419756
StopPoint:8:30308,38760
StopPoint:8:30309,38761
StopPoint:8:30310,38762
StopPoint:8:30312,38816
StopPoint:8:30313,38822
StopPoint:8:30315,38824
StopPoint:8:30316,38520
StopPoint:8:30317,38756
StopPoint:8:30318,38625
StopPoint:8:30319,419669
StopPoint:8:30320,38563
StopPoint:8:30321,38626
StopPoint:8:30322,38583
StopPoint:8:30323,38603
StopPoint:8:30324,40479
StopPoint:8:30325,38654
StopPoint:8:30326,38607
