@oname,@id,@lat,@lon,name,ref:FR:STIF
node,2992242956,48.8624163,2.7219749,Fort du Bois,15665
node,2992242957,48.8623941,2.7218306,Fort du Bois,15664
node,2992242958,48.8644162,2.7186758,Mermoz,15256
node,2992242959,48.8643755,2.7185442,Mermoz,15255
node,2992242960,48.8653555,2.7164310,Thuyas,15396
node,2992242961,48.8653249,2.7162994,Thuyas,15395
node,2992242962,48.8649279,2.7094662,Orme Bossu,15277
node,2992242963,48.8648488,2.7093891,Orme Bossu,15276
node,2992336949,48.8826050,2.7723718,Artisans,37943
node,2995657990,48.8399418,2.6598924,Les Marchais,15529
node,2995657991,48.8397271,2.6598281,Les Marchais,15530
node,2995657992,48.8408785,2.6677481,Cèdre,35865
node,2995657993,48.8409950,2.6677401,Cèdre,35866
node,2997349900,48.8289932,2.6806920,Portes de la Forêt,15334
node,2997349901,48.8291411,2.6814150,Portes de la Forêt,15335
node,2997978391,48.8815788,2.6612229,Renaissance,15639
node,2997978392,48.8803323,2.6796935,Pomponne Château,15326
node,2997978393,48.8820593,2.7001269,Chabanneau,15464
node,2997978394,48.8867706,2.6879839,Petits Prés,15485
node,3026891178,48.7756842,2.5286251,École Fosse Rouge,21358;21359
node,3026891179,48.7756214,2.5283690,École Fosse Rouge,21358;21359
node,3085794812,48.8237239,1.9409159,Mansart,25006
node,3085794813,48.8237474,1.9412120,Mansart,5820
node,3085794814,48.8250411,1.9437558,8 Mai 1945 (Petits Prés),5802
node,3085794815,48.8249843,1.9438697,8 Mai 1945 (Petits Prés),5802
node,3087647192,48.8465290,2.6735197,Rentilly,15349
node,3098860752,48.8110856,2.2985708,Maison Blanche,24350
node,3098860755,48.8118602,2.2944435,Rond-Point Gagarine,39905
node,3101007552,48.8223393,2.3250694,Porte d'Orléans,42014
node,3104457719,48.7964608,2.2854652,Le Plateau,15121
node,3104457720,48.7963578,2.2852323,Le Plateau,15120
node,3104457721,48.7939334,2.2845438,André Salel,37023
node,3104458731,48.7795867,2.2813706,Robinson RER,40386
node,3110695911,48.7938222,2.3692878,Guynemer–Maxime Gorki,37178
node,3114194999,48.9827577,2.4333459,Lycée René Cassin,419708
node,3114720444,48.9067609,2.2394699,La Garenne-Colombes - Charlebourg,30156
node,3140046888,48.7666268,2.5089702,Pierre Brossolette,26714
node,3140222569,48.7765115,2.5265540,Moulin de Touillon,21410
node,3140222570,48.7764766,2.5269080,Moulin de Touillon,21409
node,3140222571,48.7740975,2.5292509,Les Monrois,21407;21408
node,3140222572,48.7740601,2.5293818,Les Monrois,21407;21408
node,3146958064,48.8335481,2.3859541,Cour Saint-Émilion,21956
node,3149588804,48.8279674,2.2728321,Victor Hugo,28640
node,3163027964,49.0911286,1.9812841,Transformateur,29567;32946
node,3163027965,49.0912488,1.9815603,Transformateur,29558;32947
node,3168762865,48.7851055,2.1816671,De Gaulle,12705;12706
node,3168762866,48.7851113,2.1823868,De Gaulle,12705;12706
node,3188285523,48.8870151,2.3130952,Pont Cardinet,27476
node,3188935822,48.5107276,2.3560363,Aubin,11646
node,3190883103,48.8621487,2.3467922,Châtelet-les-Halles,412815
node,3194366891,49.0892590,1.9879534,Les Côteaux,416961
node,3194366892,49.0898332,1.9874759,Les Côteaux,416958
node,3195224009,49.0810980,2.0052567,Montgeroult,32937;29750
node,3195224010,49.0809446,2.0048146,Montgeroult,29758;419216
node,3200323113,48.6314067,2.0417657,Route de Villevert,422049;422046
node,3201557085,48.8264788,2.1285322,Odéon - LEP J. Moulin,4088
node,3205265590,49.1130499,1.9082826,Route de Commeny,32938
node,3206672882,49.0497095,2.0354092,Cergy Saint-Christophe,8976;9070
node,3208341039,48.4035138,2.6992535,Château,33706
node,3217857418,48.4350719,2.1459467,Fleurettes,3686
node,3217857434,48.4355235,2.1498139,Lycée Geoffroy Saint-Hilaire,11903
node,3226727439,48.8002297,2.7043665,Pontcarré Mairie,15453
node,3226727441,48.7952157,2.7047769,Fleuriste,16191
node,3226727443,48.8006456,2.7044144,Pontcarré Mairie,15454
node,3226727444,48.7951043,2.7039967,Fleuriste,16190
node,3231133307,48.7974854,2.3065342,Rue des Olivettes,27710
node,3236068842,48.8169141,1.9670358,Brétechelle,29124
node,3236068843,48.8168133,1.9668175,Brétechelle,29124
node,3236068847,48.8184232,1.9630409,Commissariat,5951
node,3236068848,48.8186443,1.9614339,Commissariat,5952
node,3236068849,48.8188187,1.9598022,Avenue Mitterrand,5797
node,3236068850,48.8189451,1.9595564,Avenue Mitterrand,5798
node,3236068851,48.8197794,1.9566634,Le Mail,12983
node,3236068852,48.8196268,1.9569663,Le Mail,12983
node,3236129936,48.8202865,1.9533161,Pierre Brossolette,5950
node,3236129937,48.8200693,1.9524752,Pierre Brossolette,5949
node,3236129938,48.8217853,1.9521761,Valibout,5836
node,3236129939,48.8218261,1.9519409,Valibout,5837
node,3236129940,48.8244126,1.9449614,8 Mai 1945,22318;5974
node,3236129941,48.8287995,1.9437116,Marie Hillion,22316
node,3236129942,48.8283857,1.9435816,Marie Hillion,5819
node,3236129943,48.8285066,1.9505819,Brigitte,5788
node,3236129944,48.8252496,1.9526713,Collège Blaise Pascal,5793
node,3236129945,48.8236133,1.9582093,Lycée Jean Villar,29121 ; 21717
node,3236129947,48.8295517,1.9511848,Rond-Point du Petit St Cloud,412324;412326;20200
node,3236129948,48.8293035,1.9513855,Rond-Point du Petit St Cloud,412324;412326;20199
node,3243189379,48.8223272,2.3252006,Porte d'Orléans,42014
node,3244472599,48.6657196,2.3377778,Rue de Morsang,3962
node,3244485131,48.6671016,2.3329133,La Rivière,3959
node,3244485133,48.6703658,2.3325157,Gare d'Épinay RER C,11796
node,3245223388,48.7692671,1.9415222,Bois de Maurepas,20644
node,3245223392,48.7693910,1.9417140,Bois de Maurepas,20669
node,3245223433,48.7705280,1.9447998,Collège Alexandre Dumas,23050
node,3245230098,48.7668204,1.9416027,Normandie,20668
node,3245230099,48.7668893,1.9414721,Normandie,20645
node,3246190425,48.7955044,2.3013024,Dampierre,28579
node,3246199240,48.8031703,1.9710186,Les Grands Jardins,20865
node,3246259528,48.7973315,2.3022580,Rosenberg,28757
node,3247455202,48.7975695,2.3026384,Rosenberg,8034
node,3247829814,48.8800670,2.3290759,Liège,30135
node,3247829815,48.8644048,2.3326286,Pyramides - Saint-Honoré,22994
node,3247829816,48.8498900,2.3274635,Rue du Cherche-Midi,20125
node,3247829817,48.8759910,2.3311923,Trinité,37374
node,3255634990,48.8223541,2.3241456,Porte d'Orléans,22330
node,3256395467,48.8247846,2.2820096,Général de Gaulle,27737
node,3259703422,48.8200815,2.2913200,Carrefour de l'Insurrection,28715
node,3262024028,48.8088207,2.2928030,Jean Mermoz,24189
node,3262024029,48.8094424,2.2964256,Marcelin Berthelot,24201
node,3262024030,48.8095045,2.2961973,Marcelin Berthelot,24198
node,3265495506,48.8290782,2.2633951,Issy–Val de Seine RER,20421
node,3265495507,48.8410186,2.2221082,Pont de Saint-Cloud Rive Gauche,37134
node,3265495508,48.8309109,2.2576108,Quai du Point du Jour,7839
node,3270984584,48.1862570,2.7319394,Office de Tourisme,34050
node,3270984858,48.1861596,2.7318037,Office de Tourisme,34050
node,3274426218,48.8339986,2.3574652,Rubens - École des Arts et Métiers,420784
node,3274426219,48.8286887,2.3533049,Verlaine,9115
node,3295051134,48.8099063,2.3277381,Vache Noire–Centre Commercial,27299
node,3296139786,48.8226528,2.3254982,,22421
node,3296262398,48.7997857,2.3010181,Pluchet,40099
node,3325110405,48.8297207,2.3770491,Bibliothèque François Mitterrand,21955
node,3336654758,48.8341185,2.3074606,Labrouste,23601
node,3336685292,48.8448039,2.2663809,Chardon-Lagache - Molitor,22791
node,3339588808,48.6426434,2.4548602,Gerville,3822
node,3350475244,48.8478620,2.2646527,Michel Ange - Auteuil,24004
node,3350475245,48.8454888,2.2621661,Michel Ange - Molitor,26775
node,3350475246,48.8472210,2.2741018,Pont Mirabeau,10230
node,3350475247,48.8471355,2.2690220,Église d'Auteuil,24008
node,3350495435,48.8424352,2.2848727,Boucicaut,40256
node,3350495436,48.8389358,2.2925496,Convention - Lecourbe,23610
node,3385990126,48.8255365,2.3506964,Bobillot - Tolbiac,24832
node,3397996240,48.7996139,2.3009667,Pluchet,40098
node,3400264136,48.8006739,2.3136115,Jean Longuet,28205
node,3404603560,48.8339996,2.3217333,Château,28685
node,3439563940,48.8004338,2.3179866,Cosson–Longuet,22871
node,3444487352,48.8031251,2.1063318,Porte des Matelots,41266
node,3444487353,48.8031253,2.1063470,Porte des Matelots,41266
node,3453888612,48.9409801,2.3643269,Lycée Paul Eluard,414427
node,3477212907,48.8070186,2.4182699,Union,39506
node,3484287066,48.4274675,2.1452675,Saint-Martin d'Étampes,41316
node,3491814893,48.3484915,2.0320595,Gare de Monnerville,41296
node,3493677032,48.8128198,2.5005973,Champigny–Diderot–La Plage,28177
node,3493828793,48.8423727,2.3656105,Gare d'Austerlitz,41333
node,3493829093,48.8853581,2.2979465,Péreire Levallois,22021
node,3497428294,48.7647766,2.1635389,Jouy-en-Josas,41240
node,3505413026,49.0880013,2.0681384,Rue des Fossettes,29571
node,3508257026,48.8223200,2.3254156,Porte d'Orléans,22870
node,3508294407,48.8969550,2.2374139,Léonard de Vinci,23716
node,3508294408,48.8969007,2.2375820,Léonard de Vinci,18789
node,3508647408,48.8123287,2.2994669,Maison Blanche,42037
node,3515798874,48.7834482,2.2308449,Georges Millandy,41674
node,3515798875,48.7808328,2.2400621,Pavé Blanc (Parc Noveos),2339
node,3517045499,48.8117628,2.2998224,Maison Blanche,42036
node,3517045500,48.8143335,2.2971352,Rue Étienne Dolet,42033
node,3522349999,48.7694225,1.9199183,Place des Buttes,21123
node,3522350004,48.7700401,1.9201832,Place des Buttes,21123
node,3523101429,48.8188520,2.2920396,Gare de Vanves-Malakoff,42038
node,3524334692,48.7863155,2.2869534,Augustin Claude,37053
node,3524335193,48.7861516,2.2869896,Augustin Claude,37052
node,3524346325,48.7913342,2.2895780,Théâtre des Sources,23157
node,3524346326,48.7883683,2.2880565,Boulevard de la République,23156
node,3524346327,48.7884220,2.2878936,Boulevard de la République,37051
node,3524346328,48.7948788,2.2916674,Cimetière,24540
node,3524346329,48.7912696,2.2893366,Théâtre des Sources,29764
node,3524346330,48.7943646,2.2912195,Cimetière,24541
node,3527149990,48.8416621,2.3204355,Gare Montparnasse,39457
node,3529010328,48.8560011,2.0194757,Tennis,13982
node,3531059276,48.7398541,2.4263833,Villeneuve-le-Roi,41312
node,3531069892,48.8122677,2.3614561,Convention - Fontainebleau,26731
node,3531077593,48.8148832,2.3606421,Roger Salengro - Fontainebleau,37540
node,3531551831,48.8059211,1.9597093,Le Buisson,5814;29117
node,3531825587,48.8465422,2.2866375,Charles Michels,26605
node,3533225824,48.8908268,2.8262345,Montry - Condé-Sainte-Libiaire,41059
node,3533749633,48.7437052,1.9211804,Coignières,41224
node,3533789791,48.8765300,2.3252374,Gare Saint-Lazare,22218
node,3541776303,48.8000343,2.3181137,Cosson–Longuet,28147
node,3544901231,48.6412488,2.5762779,Écopôle Rio,418871
node,3544901232,48.6414809,2.5762323,Écopôle Rio,418868
node,3548530068,48.7855098,2.2189535,Vélizy 2 (Gare Routière),420895
node,3548530071,48.7851482,2.2186278,Vélizy 2,40531
node,3548530077,48.7837255,2.2314917,Georges Millandy,2164
node,3548530079,48.7835824,2.2317089,Georges Millandy,2163
node,3551575551,48.6245487,2.5961829,Gymnase,33103
node,3551981709,48.8219159,2.3245258,Porte d'Orléans,414775
node,3551981710,48.8218827,2.3247455,Porte d'Orléans,40332
node,3551981717,48.8219036,2.3248088,Porte d'Orléans,40332
node,3552405531,48.7867946,2.2455579,Cimetière Intercommunal,22620
node,3552405534,48.7868052,2.2551843,Hôpital Antoine Béclère,28590
node,3552405536,48.7890549,2.2513528,Eugène Beaujard,28611
node,3552405537,48.7854580,2.2408353,Île-de-France,20519
node,3557095018,48.7851832,2.2192038,Vélizy 2,42087
node,3557095022,48.7854112,2.2192279,Vélizy 2 (Gare Routière),420895
node,3559447427,48.7798423,2.2406313,Pavé Blanc,41967
node,3567219341,48.7793896,2.2084131,Europe Sud,41837
node,3567226313,48.7846677,2.2194054,Vélizy 2,2286
node,3567236728,48.7851913,2.2376742,Georges Pompidou,37031
node,3567243701,48.7802550,2.3133238,Bourg-la-Reine RER,40167
node,3567258452,48.7850120,2.3086281,Clemenceau,35822
node,3567258453,48.7841124,2.2926100,Avenue Lombart,26825
node,3567258454,48.7848832,2.3086293,Clemenceau,27311
node,3567258455,48.7833896,2.2886430,Augustin Claude,26823
node,3567258457,48.7842361,2.2941710,Avenue Lombart,35195
node,3567258458,48.7834974,2.2886242,Augustin Claude,26826
node,3567258459,48.7846903,2.2977545,Léon Blum,12231
node,3567258461,48.7851558,2.3041954,Les Blagis,27310
node,3567258462,48.7843006,2.3126917,Pierre Loti,27893
node,3567281601,48.7834507,2.2827341,Carrefour des Mouilleboeufs,26824
node,3567281603,48.7856093,2.2588195,Moulin de la Tour,8190
node,3567281604,48.7855404,2.2586827,Moulin de la Tour,8190
node,3571624298,49.0996212,1.9705457,Us,41142
node,3571827993,49.1189923,2.3989116,Seugy,41079
node,3577089976,48.7979469,2.3007502,Rue Froide,29274
node,3580008993,48.8309410,1.9600075,Plaisir - Les Clayes,41246
node,3580369650,49.0630108,2.0577556,Osny,41139
node,3580701493,48.8965358,2.4597443,Noisy-le-Sec,41012
node,3580917693,49.0805828,2.0034959,Montgeroult - Courcelles,41141
node,3580959293,49.0057677,1.9018788,Meulan - Hardricourt,41165
node,3585479193,48.8188715,2.2920171,Gare de Vanves-Malakoff,42038
node,3585514893,48.8171331,2.2943854,Paul Bert,42035
node,3585514894,48.8168946,2.2948575,Paul Bert,42034
node,3585514895,48.8150989,2.2965450,Rue Étienne Dolet,42032
node,3585537093,48.7915140,2.3041299,Sentier des Brugnauts,29504
node,3585537094,48.7929512,2.3061784,Porte-d'en-Bas,42031
node,3585537095,48.7932145,2.3066060,Porte-d'en-Bas,42030
node,3585537096,48.7946592,2.3065573,Mathurins,24176
node,3585537097,48.7958421,2.3004201,Dampierre,29275
node,3585537098,48.7949897,2.3057177,Mathurins,29273
node,3585537099,48.7915970,2.3038597,Sentier des Brugnauts,29509
node,3585571593,48.7890189,2.3104465,Frères Lumière,27303
node,3585571594,48.7895380,2.3040265,Fontaine Gueffier,29505
node,3585571595,48.7927721,2.3158028,Les Blains,27308
node,3585571596,48.7864688,2.3111465,Les Bas Coquarts,27304
node,3585571597,48.7960611,2.3172495,Albert Petit,28143
node,3585571598,48.7885629,2.3104545,Frères Lumière,27302
node,3585571599,48.7857995,2.3106986,Les Bas Coquarts,27304
node,3585571600,48.7956480,2.3169332,Albert Petit,8162
node,3585571601,48.7892627,2.3147058,Port Galand,27306
node,3585571602,48.7878278,2.3045510,Cuverons,29507
node,3585571603,48.7853449,2.3037222,Les Blagis,40790
node,3585571604,48.7876773,2.3041827,Cuverons,29506
node,3585571605,48.7959173,2.3179459,Albert Petit,27305
node,3585571606,48.7899837,2.3144403,Port Galand,27309
node,3585571607,48.7926157,2.3154635,Les Blains,8163
node,3585571608,48.7895533,2.3041834,Fontaine Gueffier,29508
node,3585584293,48.7897131,2.3191520,Cité Jardins,28526
node,3585584294,48.7938263,2.3207821,Pont Royal RER,24177
node,3585969818,48.8023848,2.3190313,Martyrs de Châteaubriant,28146
node,3585969819,48.7968620,2.3025546,Rosenberg,27708
node,3585969820,48.7983355,2.3175186,Pasteur–Meuniers,22872
node,3585969821,48.7898595,2.3141604,Port Galand,28142
node,3585969822,48.7970103,2.3025733,Rosenberg,27707
node,3585981693,48.7984888,2.2931867,Liberté,28202
node,3585981694,48.7980479,2.2952911,Liberté,27709
node,3585988914,48.7997789,2.2907287,Mairie de Châtillon,39717
node,3585988916,48.7998143,2.2911176,Mairie de Châtillon,28207
node,3586004497,48.8091666,2.2985167,Maison Blanche,21820
node,3586004498,48.8088579,2.2982812,Maison Blanche,42049
node,3586517765,48.7903578,2.2910093,Château Sainte-Barbe,40409
node,3586530845,48.8056950,2.2868632,Félix Faure,40405
node,3587572126,48.8054930,2.2585707,Marquis,26802
node,3587833491,48.8017022,2.2662850,Marché,29008
node,3599412870,48.8128805,2.3693718,Cimetière Parisien–Place du Général de Gaulle,24378
node,3599412871,48.8049641,2.3453433,Lycée Darius Milhaud–Charles Gide,27875
node,3599620959,48.7976134,2.3025900,Rosenberg,8034
node,3599634857,48.8213065,2.3254629,Porte d'Orléans,22865;40333
node,3601432407,48.7863076,2.3026993,Les Blagis–Gabriel Péri,30015
node,3601432408,48.7920330,2.2991373,Collège Romain Rolland,28144
node,3601432409,48.7920719,2.2989080,Collège Romain Rolland,28149
node,3601432410,48.7861662,2.3115265,Les Bas Coquarts,22873
node,3601432411,48.7885340,2.3010495,Rue des Brugnauts,28148
node,3601432412,48.7892022,2.3008513,Rue des Brugnauts,30016
node,3603403784,48.8082463,2.2886614,Stade,24191
node,3603403785,48.8220757,2.3140069,Depinoy,37024
node,3603403786,48.8082194,2.2891121,Stade,24185
node,3603403787,48.8087674,2.2917613,Jean Mermoz,24193
node,3603403788,48.8220545,2.3135616,Depinoy,28644
node,3603877129,48.7948566,2.2889746,Pierrelais–Blanchard,29833
node,3609871784,48.7851759,2.2183472,Vélizy 2,40526
node,3609871785,48.7851246,2.2189024,Vélizy 2,414622
node,3611373656,48.7849806,2.2198845,Vélizy 2,41854
node,3624925735,48.8152091,2.1504635,Résidence la Forêt,4250
node,3647120642,48.7880038,2.3676033,Villejuif–Louis Aragon,29955
node,3647120647,48.7874178,2.3673355,Villejuif–Louis Aragon,30172
node,3647128429,48.7922579,2.3692425,Guynemer–Maxime Gorki,28542
node,3647135393,48.7948023,2.3633578,Groupe Hospitalier Paul Brousse,29838
node,3647135394,48.7947844,2.3550412,Verdun–Grosménil,29837
node,3647135395,48.7956045,2.3676707,Villejuif–Paul Vaillant-Couturier,29840
node,3647135396,48.7944469,2.3563125,Verdun–Grosménil,23220
node,3647142078,48.8002795,2.3424365,Quatre Chemins,8041
node,3647142079,48.7979049,2.3477822,Belvédère,28839
node,3647142080,48.7978219,2.3476373,Belvédère,8047
node,3647142081,48.7990728,2.3447942,Quatre Chemins,8042
node,3647143216,48.8004509,2.3333412,Cité Jardins,8045
node,3647143217,48.8014738,2.3349371,Robespierre,35853
node,3647178279,48.8016876,2.2719749,Pierre Corby,27714
node,3647204880,48.8030426,2.2625201,Trosy,8039
node,3647204881,48.8065702,2.2549681,Vallée du Bois,26833
node,3647204882,48.8075897,2.2517349,Hôpital Sainte-Émilie,26835
node,3648016675,48.8169330,2.2743010,Général de Gaulle,24358
node,3648023421,48.8108709,2.2852330,Barbusse–Védrines,35176
node,3648023422,48.8149761,2.2829276,Louis Girard,24363
node,3648023423,48.8143439,2.2795938,Clos Montholon,8172
node,3648023424,48.8088315,2.2905859,Jean Mermoz,24357
node,3648034380,48.8086048,2.3309931,Lénine,39728
node,3648034381,48.8066550,2.3367189,Hôtel de Ville d'Arcueil,37241
node,3648034382,48.8067113,2.3368876,Hôtel de Ville d'Arcueil,8334
node,3648043102,48.8126941,2.3704232,Cimetière Parisien – Place du Général de Gaulle,23397
node,3648043103,48.8086156,2.3735749,Carnot,24372
node,3648043104,48.8040747,2.3429213,Malleret–Joinville,24364
node,3648043106,48.8052775,2.3470318,Fort du Kremlin-Bicêtre,37126
node,3655197626,48.8125151,2.3617239,Convention - Fontainebleau,29847
node,3655202725,48.8110110,2.3622108,Le Kremlin-Bicêtre - Métro,36701
node,3656809906,48.9684189,2.2850494,Forum,2364
node,3656809910,48.9555289,2.3065774,Gilbert Bonnemaison,41953
node,3687269556,48.8452130,2.7297778,Jacqueline Auriol,15679
node,3687269557,48.8452209,2.7305100,Jacqueline Auriol,15680
node,3687269559,48.8440999,2.7317629,Louis Guibert,15758
node,3687269560,48.8443918,2.7229792,Pagnol,15553
node,3687269561,48.8443189,2.7230029,Pagnol,15554
node,3687269562,48.8440556,2.7208334,Genêts,16923
node,3695762818,48.8677565,2.4707059,Louise Michel,26414
node,3695762823,48.8665831,2.4698771,Parc de Montreau,29464
node,3700213350,49.1456215,2.3853787,Abbaye de Royaumont,38420
node,3700213353,49.1478139,2.4009180,Baillon,419551
node,3702859004,48.8952928,2.3281949,Navier,28567
node,3705635757,48.7563944,2.3976529,Hélène Muller,40424
node,3705635759,48.7564050,2.3978138,Hélène Muller,40429
node,3705635760,48.7604648,2.3983396,Victor Hugo,40425
node,3705635764,48.7605355,2.3985112,Victor Hugo,40421
node,3720286485,49.1528131,1.8854491,Grande Rue,417058
node,3720286486,49.1577031,1.9434365,LEP,29611
node,3721477409,48.7779746,1.9579860,France Miniature,20675
node,3721477410,48.7781578,1.9578047,France Miniature,20638
node,3721561386,48.8273933,1.9717215,Alfa Park,5662
node,3725109564,48.7702464,1.9453640,Collège Alexandre Dumas,23047
node,3735691611,48.8194582,2.3650339,Porte de Choisy,25715
node,3736994426,48.8173384,2.3674451,Verdun–Marquès,24446
node,3738116452,48.8369937,2.3739999,Quai de la Gare,420011
node,3738116453,48.8372534,2.3741405,Quai de la Gare,420012;41412
node,3744706645,48.5992243,1.8646933,La Hunière,31734
node,3751383646,48.8156229,2.3441321,Gautherot–Carrefour Mazagran,24454
node,3760193618,48.9091052,2.3907067,Paul Bert,29295
node,3760193620,48.9147256,2.3921687,Maison de Retraite,29297
node,3760193621,48.9148282,2.3919433,Maison de Retraite,29297
node,3760220079,48.9244943,2.3860020,Général Schramm,29310
node,3760220080,48.9244194,2.3851064,Général Schramm,29310
node,3760243991,48.9297243,2.3959257,Chabrol,29308
node,3760243993,48.9334040,2.4006301,Cité Waldeck-Rochet,41736
node,3761282000,48.8440603,2.3073961,Volontaires - Lecourbe,23315
node,3762142753,49.0788149,2.4990718,Mairie,423611
node,3779614259,48.8456811,2.3715065,Gare de Lyon - Diderot,22494
node,3787663771,48.8147119,2.1507602,Résidence la Forêt,4323
node,3790034152,48.6291085,2.3402819,Mare au Chanvre,11921
node,3790118950,48.9363465,2.4942396,Jean Charcot - Anatole France,19261
node,3790118951,48.9382634,2.4952134,L'Herminier,19250
node,3790118952,48.9465745,2.4998044,Legendre,18955
node,3790544044,48.6525282,2.3376331,Beauséjour,11656
node,3790544045,48.6613610,2.3409386,Calvaire,11670
node,3790544051,48.6892259,2.3016214,Clinique de l'Yvette,21814
node,3790544052,48.6577288,2.3395219,Demi Lune,11745
node,3790544056,48.6918786,2.2978440,Foyer Avril,21812
node,3790547359,48.6486000,2.3362000,Lafayette,11861
node,3790547361,48.6783131,2.3185181,Mauregard,11923
node,3790547364,48.6727043,2.3284666,Place des Monseaux,11959
node,3790547365,48.6956197,2.2988232,Salle des Fêtes,12012
node,3790547403,48.6798433,2.3158813,Engelthal,41688
node,3790547472,48.7088008,2.2974740,Petit Chilly,11947
node,3790547475,48.8212005,2.3257675,Porte d'Orléans,20547
node,3790547480,48.6456742,2.3351070,Étoile Stalingrad,11778
node,3799882993,49.0800744,2.5026757,,419501
node,3799882994,49.0831123,2.5045404,,38669
node,3814477941,48.6807979,2.3141606,Chevauchée,11722
node,3829714353,48.8733268,2.3277215,Havre - Haussmann,22749
node,3829726785,48.8723064,2.3298184,Auber,37115
node,3830088394,48.8141815,1.8756579,Lycée Gare RD11,35631;5973
node,3842669990,48.6988917,2.2078500,Cimetière d'Orsay,21828
node,3842669991,48.7248593,2.2301773,Clos du Pileu,11600
node,3842669992,48.7256215,2.2297914,Clos du Pileu,11601
node,3842669993,48.6964619,2.1902739,Conservatoire,11388
node,3842669994,48.7326358,2.2290314,Gymnase,21865
node,3842669996,48.7288285,2.2371306,La Vieille Vigne,11528
node,3842669997,48.6968147,2.1871309,Lycée Blaise Pascal,21860
node,3842669998,48.7273684,2.2348281,Marché du Pileu,21863
node,3842670000,48.7302948,2.2389370,Rue du Pileu,11529
node,3842670001,48.6988641,2.1955653,Résidence de l'Yvette,21859
node,3889783172,48.7586934,2.4138331,Charles-Jules Vaillant,25195
node,3889783175,48.7554822,2.4145576,Crèche Jean Effel,25196
node,3889783176,48.7620387,2.4135652,Quartier du Port,20465
node,3897072057,48.8437018,2.3233718,Place du 18 Juin 1940,37381
node,3900938552,48.8389686,2.6545427,Torcy RER,417794
node,3900938553,48.8388459,2.6547841,Torcy RER,417793
node,3900938554,48.8387100,2.6550496,Torcy RER,15697
node,3900938555,48.8385714,2.6553206,Torcy RER,15697
node,3900948965,48.8392186,2.6544267,Torcy RER,22613;15697
node,3930433724,48.8647307,2.3006190,Alma – Marceau,25319
node,3930453366,48.8612246,2.2913335,Varsovie,37376
node,3930917824,48.8453881,2.3687625,Pont d'Austerlitz - Quai de la Rapée,36167
node,3995566985,48.9909765,2.3197306,Mairie,38658
node,3995566987,48.9873014,2.3283176,Sous-Préfecture,38665
node,3995574926,48.9856876,2.3320948,Cimetière,38495
node,3995577469,48.9860534,2.3418663,Ferdinand Berthoud,38526
node,4017605468,48.8015862,2.2948134,République - Liberté,42052
node,4035455984,48.9840605,2.3455030,Mairie Gambetta,38650
node,4035460659,48.9898794,2.3581315,ZI Les Ecricolles,38580
node,4035467550,48.9955777,2.3574848,Charles De Gaulle,38758
node,4035470214,48.9958403,2.3608966,Marlière,38641
node,4035473678,48.9947812,2.3676042,Sarcelles - Saint-Brice,38774
node,4040277146,48.9566789,2.8726676,Souterrain,11048
node,4040326259,48.9588119,2.8746007,Moissan,10821
node,4040326260,48.9553516,2.8790763,Marché,15486;414688;10818; 6440
node,4040326261,48.9545041,2.8791370,Médiathèque,10819;21768;15487
node,4040326262,48.9520486,2.8794596,Cornillon,10807
node,4040326263,48.9520957,2.8797382,Cornillon,10806
node,4040326264,48.9483796,2.8801546,Fauvettes,20478
node,4048831851,48.8487649,2.3709514,Lyon - Ledru-Rollin,28393
node,4058185424,48.7955874,2.3545416,Verdun Grosmenil,37254
node,4058185425,48.7956994,2.3544226,Verdun Grosmenil,37179
node,4058209714,48.8101780,2.3628207,Le Kremlin-Bicêtre Métro,416696
node,4073893344,48.8110700,2.3041130,Chatillon - Montrouge Métro,421734
node,4074915726,48.8967537,2.8042119,Collège Lois Braille,10644
node,4078198782,48.8853524,2.3078030,Jouffroy D'Abbans - Malesherbes,25087
node,4085448049,48.8594036,1.8758073,Beynes,41231
node,4086247047,48.8831025,2.3025463,Wagram - Prony,25089
node,4086247049,48.8829293,2.3025651,Wagram - Prony,25088
node,4087260188,48.8861541,2.3103589,Jouffroy d'Abbans - Tocqueville,39720
node,4098034290,48.8428260,2.3522602,Monge,37537
node,4098092089,48.8436429,2.3521814,Monge,8447
node,4101103931,48.8147650,2.1496082,Pershing-Lemercier,4201
node,4105788565,48.6842053,2.2070370,Océanie 3,11439
node,4107740108,48.8439008,2.3733045,Gare de Lyon,39798
node,4114476363,48.7429380,2.4350890,Parc en Seine,35844
node,4136369602,48.8390207,2.6541139,Torcy RER,41446;22613
node,4136423192,48.8384523,2.6555708,Torcy RER,417794
node,4159079189,48.8936808,1.8715172,Mareil-sur-Mauldre,41158
node,4170410426,48.7925793,1.9753725,Gay Lussac,18085
node,4179316952,48.9239055,2.2593465,Colombes,41135
node,4187201572,48.8881483,2.6899768,Cornouillers,15528
node,4212981337,48.8814022,2.4041981,,19936
node,4212981338,48.8817003,2.4028194,,24807
node,4225484335,48.8365300,2.6493150,Camille Saint-Saens,41700
node,4250154474,48.8192006,2.2926274,Gare de Vanves-Malakoff,40058
node,4262141190,48.8406930,2.6487000,Rû de Maubuée,41701
node,4262163336,48.8435800,2.6442510,Baudelaire,26073
node,4262164606,48.8333690,2.6341430,Les Campanules,26045
node,4262164607,48.8425060,2.6478120,Collège Jean Monnet,41428;26064
