stop_area_id,lat,lon,name,osm:STIF:zone,osm:addr:city,osm:addr:postcode,osm:addr:street,osm:alt_name,osm:alt_ref:FR:uic8,osm:alt_uic_ref,osm:amenity,osm:bus,osm:description,osm:line:SNCF,osm:metro,osm:name,osm:name:CIF,osm:name:RATP,osm:name:RER,osm:name:TZen1,osm:name:Tice,osm:name:de,osm:name:es,osm:name:fr,osm:name:it,osm:name:pt,osm:name:ru,osm:network,osm:official_name,osm:old_name,osm:old_name:1889-~1900,osm:old_name:2006-12-15-~2010,osm:old_name:~1900-2006-12-15,osm:old_name:~2010-2012,osm:opening_hours,osm:operator,osm:platforms,osm:public_transport,osm:public_transport:version,osm:rail,osm:railway,osm:ref,osm:ref:FR:RATP,osm:ref:FR:STIF,osm:ref:FR:uic8,osm:ref:structurae,osm:short_name,osm:site,osm:source,osm:source:name,osm:station,osm:subway,osm:train,osm:tram,osm:tramway,osm:type,osm:type:RATP,osm:uic_name,osm:uic_ref,osm:wheelchair,osm:wikidata,osm:wikipedia
StopArea:Relation:3662493,48.898379399999996,2.3586777,Porte de la Chapelle (T3b),,,,,,,,,,,,,Porte de la Chapelle (T3b),,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3662494,48.8974336,2.3860088,Porte de la Villette - Cité des Sciences et de l'Industrie,,,,,,,,,,,,,Porte de la Villette - Cité des Sciences et de l'Industrie,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3662495,48.876804199999995,2.4068536,Porte des Lilas,,,,,,,,,,,,,Porte des Lilas,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3662496,48.820662399999996,2.3498987,Poterne des Peupliers,,,,,,,,,,,,,Poterne des Peupliers,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3662497,48.896546099999995,2.3742696,Rosa Parks,,,,,,,,,,,E,,Rosa Parks,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87654798,,,station,,,,,,,,public_transport,,,8765479,,Q3095535,
StopArea:Relation:3662498,48.8194847,2.3457695,Stade Charléty,,,,,,,,,,,,,Stade Charléty,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3662499,48.867693499999994,2.4090515,Séverine,,,,,,,,,,,,,Séverine,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3766749,48.8903926,2.3762624,Crimée,,,,,,,,,,,,,Crimée,,,,,,,,,,,,Bus,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3781692,48.571033899999996,2.433119,Mennecy,,,,,,,,,,,D,,Mennecy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681411,,,station,extrapolation,,,,yes,,,public_transport,,,8768141,,,
StopArea:Relation:3800370,48.906681299999995,2.443847,Hôtel de Ville de Bobigny,,,,,,,,,,,,,Hôtel de Ville de Bobigny,,,,,,,,,,,,Bus,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3804943,48.900875799999994,2.3353169,Gérard de Nerval,,,,,,,,,,,,,Gérard de Nerval,,,,,,,,,,,,Bus,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3804944,48.8983232,2.3370881999999997,Porte de Montmartre - Boulevard Ney,,,,,,,,,,,,,Porte de Montmartre - Boulevard Ney,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3804945,48.900481799999994,2.3349547,Porte de Montmartre,,,,,,,,,,,,,Porte de Montmartre,,,,,,,,,,,,Bus,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3804946,48.8993974,2.3361315,René Binet,,,,,,,,,,,,,René Binet,,,,,,,,,,,,,,,,,,,,RATP,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:3878250,48.592737799999995,2.4614561,Villabé,,,,,,,,,,,D,,Villabé,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681619,,,station,,,,,yes,,,public_transport,,,8768161,,,
StopArea:Relation:3893875,48.9943229,2.4157685,Villiers-le-Bel - Gonesse - Arnouville,,,,,,,,,,,D,,Villiers-le-Bel - Gonesse - Arnouville,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87276220,,,station,,,,,yes,,,public_transport,,,8727622,,,
StopArea:Relation:3897237,49.0500908,2.5026983,Louvres,,,,,,,,,,,D,,Louvres,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87276253,,,station,,,,,yes,,,public_transport,,,8727625,,,
StopArea:Relation:3904103,48.8025544,2.4265814,Maisons-Alfort - Alfortville,,,,,,,,,,,D,,Maisons-Alfort - Alfortville,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681155,,,station,,,,,yes,,,public_transport,,,8768115,,,
StopArea:Relation:3904115,48.6232324,2.4507665,Le Bras de Fer,,,,,,,,,,,D,,Le Bras de Fer,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681395,,,station,,,,,yes,,,public_transport,,,8768139,,,
StopArea:Relation:3905691,48.6364613,2.4077840999999998,Orangis Bois de l'Épine,,,,,Ris-Orangis Bois de l'Épine,,,,,,D,,Orangis Bois de l'Épine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681346,,,station,,,,,yes,,,public_transport,,,8768134,,,
StopArea:Relation:3905715,48.634543,2.4523498,Evry - Val de Seine,,,,,,,,,,,D,,Evry - Val de Seine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681361,,,station,,,,,yes,,,public_transport,,,8768136,,,
StopArea:Relation:3905731,48.653626599999996,2.3957387,Grigny Centre,,,,,,,,,,,D,,Grigny Centre,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681379,,,station,,,,,yes,,,public_transport,,,8768137,,,
StopArea:Relation:3905739,48.625549199999995,2.4285409,Évry - Courcouronnes,,,,,,,,,,,D,,Évry - Courcouronnes,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681387,,,station,,,,,yes,,,public_transport,,,8768138,,,
StopArea:Relation:3905804,48.8963179,2.4602852,Noisy-le-Sec,,,,,,,,,,,E,,Noisy-le-Sec,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113217,,,station,,,,,yes,,,public_transport,,,8711321,,,
StopArea:Relation:3919971,49.0051245,2.5705202,Aéroport Charles de Gaulle 2 TGV,,,,,,,,,,,B,,Aéroport Charles de Gaulle 2 TGV,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87001479,,,station,,,,,yes,,,public_transport,,,8700147,,,
StopArea:Relation:3919991,48.8835394,2.8535942999999997,Couilly - Saint-Germain - Quincy,,,,,,,,,,,P,,Couilly - Saint-Germain - Quincy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116731,,,station,,,,,yes,,,public_transport,,,8711673,,,
StopArea:Relation:3920009,48.863254399999995,2.8830418,Villiers-sur-Morin - Montbarbin,,,,,Villiers Montarbin,,,,,,P,,Villiers-sur-Morin - Montbarbin,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116749,,,station,,,,,yes,,,public_transport,,,8711674,,,
StopArea:Relation:3920034,48.9715828,2.2635682,Sannois,,,,,,,,,,,J,,Sannois,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87276188,,,station,,,,,yes,,,public_transport,,,8727618,,,
StopArea:Relation:3920063,49.136119,2.2430624999999997,Champagne sur Oise,,,,,,,,,,,H,,Champagne sur Oise,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87276519,,,station,,,,,yes,,,public_transport,,,8727651,,,
StopArea:Relation:3920121,48.8748198,2.3268562999999998,Haussmann - Saint-Lazare,,,,,,,,,,,E,,Haussmann - Saint-Lazare,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87281899,,,station,,,,,yes,,,public_transport,,,8728189,,,
StopArea:Relation:3920134,48.7551753,1.9435319,La Verrière,,,,,,,,,,,N;U,,La Verrière,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87393256,,,station,,,,,yes,,,public_transport,,,8739325,,,
StopArea:Relation:3920179,48.370847,2.3871153,Bruno Gironville,,,,,,,,,,,D,,Bruno Gironville,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681510,,,station,,,,,yes,,,public_transport,,,8768151,,,
StopArea:Relation:3920194,48.3400226,2.3780582,Boigneville,,,,,,,,,,,D,,Boigneville,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87684407,,,station,,,,,yes,,,public_transport,,,8768440,,,
StopArea:Relation:3920217,48.5735643,2.4795726,Le Plessis-Chénet,,,,,,,,,,,D,,Le Plessis-Chénet,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681627,,,station,,,,,yes,,,public_transport,,,8768162,,,
StopArea:Relation:3920228,48.7082768,2.4144646,Vigneux sur Seine,,,,,,,,,,,D,,Vigneux sur Seine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681304,,,station,,,,,yes,,,public_transport,,,8768130,,,
StopArea:Relation:3920475,49.036575299999996,2.0797442,Cergy Préfecture,,,,,,,,,,,A;L,,Cergy Préfecture,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87381905,,,station,,,,,yes,,,public_transport,,,8738190,,,
StopArea:Relation:3920534,49.0793137,2.3505797,Villaines-sous-Bois,,,,,Villaines,,,,,,H,,Villaines-sous-Bois,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87272021,,,station,,,,,yes,,,public_transport,,,8727202,,,
StopArea:Relation:3920548,48.5287106,3.2547262,Sainte-Colombe Septveilles,,,,,,,,,,,P,,Sainte-Colombe Septveilles,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116178,,,station,,,,,yes,,,public_transport,,,8711617,,,
StopArea:Relation:3920576,48.8980216,2.3999905,Pantin,,,,,,,,,,,E,,Pantin,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113209,,,station,,,,,yes,,,public_transport,,,8711320,,,
StopArea:Relation:3920637,49.063008599999996,2.0576915,Osny,,,,,,,,,,,J,,Osny,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87381145,,,station,,,,,yes,,,public_transport,,,8738114,,,
StopArea:Relation:3920641,48.8834223,2.2337075,Puteaux,,,,,,,,,,,L;U;T2,,Puteaux,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,2,,,,,,87382382,,,station,,,,,yes,,,public_transport,,,8738238,,,
StopArea:Relation:3920644,48.8316272,1.9436748,Plaisir Grignon,,,,,,,,,,,N,,Plaisir Grignon,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87393421,,,station,,,,,yes,,,public_transport,,,8739342,,,
StopArea:Relation:3920651,48.529011399999995,2.6546290999999997,Melun,,,,,,,,,,,D;R,,Melun,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682005,,,station,,,,,yes,,,public_transport,,,8768200,,,
StopArea:Relation:3920685,48.8932499,2.4872277,Remise à Jorelle,,,,,Bondy Remise à Jorelle,,,,,,T4,,Remise à Jorelle,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87988709,,,station,,,,,,yes,,public_transport,,,8798870,,,
StopArea:Relation:3920697,48.4348564,2.3762290999999998,Boutigny,,,,,,,,,,,D,,Boutigny,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681478,,,station,,,,,yes,,,public_transport,,,8768147,,,
StopArea:Relation:3920811,48.814938399999996,2.2409339,Meudon,,,,,,,,,,,N,,Meudon,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87393108,,,station,,,,,yes,,,public_transport,,,8739310,,,
StopArea:Relation:3920884,48.4436343,2.7610183,Héricy,,,,,,,,,,,R,,Héricy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682435,,,station,,,,,yes,,,public_transport,,,8768243,,,
StopArea:Relation:3920919,48.893612999999995,1.8714229999999998,Mareil-sur-Mauldre,,,,,,,,,,,N,,Mareil-sur-Mauldre,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87381715,,,station,,,,,yes,,,public_transport,,,8738171,,,
StopArea:Relation:3920942,49.0916952,2.2021547999999997,Valmondois,,,,,,,,,,,H,,Valmondois,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87276535,,,station,,,,,yes,,,public_transport,,,8727653,,,
StopArea:Relation:3922442,48.1821895,2.7339936,Souppes-sur-Loing - Château-Landon,,,,,,,,,,,R,,Souppes-sur-Loing - Château-Landon,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87684217,,Souppes - Château-Landon,station,,,,,yes,,,public_transport,,,8768421,,,
StopArea:Relation:3924450,48.2305974,2.7034007,Bagneaux-sur-Loing,,,,,,,,,,,R,,Bagneaux-sur-Loing,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87684191,,,station,,,,,yes,,,public_transport,,,8768419,,,
StopArea:Relation:3924506,48.531923199999994,2.3714333,Ballancourt-sur-Essonne,,,,,,,,,,,D,,Ballancourt-sur-Essonne,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681437,,,station,,,,,yes,,,public_transport,,,8768143,,,
StopArea:Relation:3924517,48.9801359,2.1802254999999997,La Frette-Montigny,,,,,,,,,,,J,,La Frette-Montigny,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87381871,,,station,,,,,yes,,,public_transport,,,8738187,,,
StopArea:Relation:3952421,48.8235483,2.5801157999999997,Noisy-le-Grand Les Yvris,,,,,Les Yvris - Noisy le Grand,,,,,,E,,Noisy-le-Grand Les Yvris,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113803,,,station,,,,,yes,,,public_transport,,,8711380,,,
StopArea:Relation:3952430,49.045436699999996,2.3228258999999998,Bouffémont - Moisselles,,,,,,,,,,,H,,Bouffémont - Moisselles,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87276485,,,station,,,,,yes,,,public_transport,,,8727648,,,
StopArea:Relation:3952443,48.9924069,1.8457169999999998,Juziers,,,,,,,,,,,J,,Juziers,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87381558,,,station,,,,,yes,,,public_transport,,,8738155,,,
StopArea:Relation:3952458,48.8058165,2.1679919,Viroflay Rive Droite,,,,,,,,,,,L,,Viroflay Rive Droite,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87382887,,,station,,,,,yes,,,public_transport,,,8738288,,,
StopArea:Relation:3958368,48.877140499999996,2.5531493,Le Chénay - Gagny,,,,,,,,,,,E,,Le Chénay - Gagny,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113522,,,station,,,,,yes,,,public_transport,,,8711352,,,
StopArea:Relation:3958390,48.8825092,2.4812323999999997,Rosny Bois Perrier,,,,,,,,,,,E,,Rosny Bois Perrier,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113696,,,station,,,,,yes,,,public_transport,,,8711369,,,
StopArea:Relation:3958403,48.870695999999995,2.4848399999999997,Rosny-sous-Bois,,,,,,,,,,,E;P,,Rosny-sous-Bois,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113704,,,station,,,,,yes,,,public_transport,,,8711370,,,
StopArea:Relation:3958427,48.8388279,2.4938203,Nogent - Le Perreux,,,,,,,,,,,E,,Nogent - Le Perreux,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113746,,,station,,,,,yes,,,public_transport,,,8711374,,,
StopArea:Relation:3958472,48.8247929,2.5115518999999997,Les Boullereaux - Champigny,,,,,,,,,,,E,,Les Boullereaux - Champigny,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113779,,,station,,,,,yes,,,public_transport,,,8711377,,,
StopArea:Relation:3958497,48.8223352,2.5430911,Villiers-sur-Marne - Le Plessis-Trévise,,,,,,,,,,,E,,Villiers-sur-Marne - Le Plessis-Trévise,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113795,,,station,,,,,yes,,,public_transport,,,8711379,,,
StopArea:Relation:3959844,48.9025323,2.5116848999999997,Les Pavillons-sous-Bois,,,,,,,,,,,T4,,Les Pavillons-sous-Bois,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113852,,,station,,,,,,yes,,public_transport,,,8711385,,,
StopArea:Relation:3959851,48.8925455,2.5002375999999997,Les Coquetiers,,,,,,,,,,,T4,,Les Coquetiers,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113845,,,station,,,,,,yes,,public_transport,,,8711384,,,
StopArea:Relation:3959933,48.9081881,2.5169021,Gargan,,,,,,,,,,,T4,,Gargan,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113860,,,station,,,,,,yes,,public_transport,,,8711386,,,
StopArea:Relation:3959965,48.897132,2.5064295,Allée de la Tour-Rendez-Vous,,,,,,,,,,,T4,,Allée de la Tour-Rendez-Vous,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113878,,,station,,,,,,yes,,public_transport,,,8711387,,,
StopArea:Relation:3960012,48.9265328,2.5191432,Freinville - Sevran,,,,,,,,,,,T4,,Freinville - Sevran,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87113894,,,station,,,,,,yes,,public_transport,,,8711389,,,
StopArea:Relation:3960057,48.545578299999995,3.2873775999999997,Champbenoist Poigny,,,,,,,,,,,P,,Champbenoist Poigny,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87115873,,,station,,,,,yes,,,public_transport,,,8711587,,,
StopArea:Relation:3972675,48.645509499999996,2.8236518999999998,Verneuil-l'Étang,,,,,,,,,,,P,,Verneuil-l'Étang,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116079,,,station,,,,,yes,,,public_transport,,,8711607,,,
StopArea:Relation:3972683,48.6136592,2.8889299,Mormant,,,,,,,,,,,P,,Mormant,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116087,,,station,,,,,yes,,,public_transport,,,8711608,,,
StopArea:Relation:3972714,48.5613983,3.0119529,Nangis,,,,,,,,,,,P,,Nangis,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116095,,,station,,,,,yes,,,public_transport,,,8711609,,,
StopArea:Relation:3978305,48.2673827,2.6868071,Nemours Saint-Pierre,,,,,Saint-Pierre-lès-Nemours,,,,,,R,,Nemours Saint-Pierre,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87684126,,,station,,,,,yes,,,public_transport,,,8768412,,,
StopArea:Relation:3978451,48.5644815,2.5426954,Saint-Fargeau,,,,,,,,,,,D,,Saint-Fargeau,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682542,,,station,,,,,yes,,,public_transport,,,8768254,,,
StopArea:Relation:3978476,48.5349552,2.5448331,Ponthierry Pringy,,,,,,,,,,,D,,Ponthierry Pringy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682526,,,station,,,,,yes,,,public_transport,,,8768252,,,
StopArea:Relation:3980094,48.5863385,2.4738374,Moulin Galant,,,,,,,,,,,D,,Moulin Galant,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681403,,,station,,,,,yes,,,public_transport,,,8768140,,,
StopArea:Relation:3980173,48.4851405,2.351273,La Ferté-Alais,,,,,,87681452,,,,,D,,La Ferté-Alais,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681452,,,station,,,,,yes,,,public_transport,,,8768145,,,
StopArea:Relation:3980240,48.5662106,2.492555,Le Coudray-Montceaux,,,,,,,,,,,D,,Le Coudray-Montceaux,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681635,,,station,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2014 + Bing,,,,yes,,,public_transport,,,8768163,,,
StopArea:Relation:3980293,48.7450061,2.4381735,Villeneuve Triage,,,,,,,,,,,D,,Villeneuve Triage,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681809,,,station,,,,,yes,,,public_transport,,,8768180,,,
StopArea:Relation:3980632,48.729188799999996,2.4465132,Villeneuve-Saint-Georges,,,,,,,,,,,D,,Villeneuve-Saint-Georges,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87681825,,,station,,,,,yes,,,public_transport,,,8768182,,,
StopArea:Relation:3980635,48.7087061,2.4610666,Montgeron - Crosne,,,,,,,,,,,D,,Montgeron - Crosne,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682104,,,station,,,,,yes,,,public_transport,,,8768210,,,
StopArea:Relation:3980640,48.706846399999996,2.4831818,Yerres,,,,,,,,,,,D,,Yerres,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682112,,,station,,,,,yes,,,public_transport,,,8768211,,,
StopArea:Relation:3980654,48.6994378,2.5064664999999997,Brunoy,,,,,,,,,,,D,,Brunoy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682120,,,station,,,,,yes,,,public_transport,,,8768212,,,
StopArea:Relation:3980668,48.5151477,2.5991443,Vosves,,,,,,,,,,,D,,Vosves,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682500,,,station,,,,,yes,,,public_transport,,,8768250,,,
StopArea:Relation:3980761,48.596447399999995,2.5834286,Savigny-le-Temple - Nandy,,,,,,,,,,,D,,Savigny-le-Temple - Nandy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682187,,,station,,,,,yes,,,public_transport,,,8768218,,,
StopArea:Relation:3980768,48.5400455,2.6240921,Le Mée-sur-Seine,,,,,,,,,,,D,,Le Mée-sur-Seine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682179,,,station,,,,,yes,,,public_transport,,,8768217,,,
StopArea:Relation:3980801,48.560727199999995,2.5971032,Cesson,,,,,,,,,,,D,,Cesson,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682161,,,station,,,,,yes,,,public_transport,,,8768216,,,
StopArea:Relation:3980803,48.628416099999995,2.569946,Lieusaint-Moissy,,,,,,,,,,,D,,Lieusaint-Moissy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682153,,,station,,,,,yes,,,public_transport,,,8768215,,,
StopArea:Relation:3980831,48.6669452,2.5474829999999997,Combs-la-Ville - Quincy,,,,,,,,,,,D,,Combs-la-Ville - Quincy,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682146,,Combs-la-Ville,station,,,,,yes,,,public_transport,,,8768214,,,
StopArea:Relation:3980833,48.680844199999996,2.5323327,Boussy-Saint-Antoine,,,,,,,,,,,D,,Boussy-Saint-Antoine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682138,,,station,,,,,yes,,,public_transport,,,8768213,,,
StopArea:Relation:3981108,48.333152999999996,2.6936458,Bourron Marlotte Grez,,,,,,,,,,,R,,Bourron Marlotte Grez,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87684118,,,station,,,,,yes,,,public_transport,,,8768411,,,
StopArea:Relation:3981110,48.336519599999995,2.7378969,Montigny-sur-Loing,,,,,,,,,,,R,,Montigny-sur-Loing,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87684100,,,station,,,,,yes,,,public_transport,,,8768410,,,
StopArea:Relation:3981111,48.3787751,2.8971614,La Grande-Paroisse,,,,,,,,,,,R,,La Grande-Paroisse,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682476,,,station,,,,,yes,,,public_transport,,,8768247,,,
StopArea:Relation:3990120,48.4873901,2.7519308,Fontaine-le-Port,,,,,,,,,,,R,,Fontaine-le-Port,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682427,,,station,,,,,yes,,,public_transport,,,8768242,,,
StopArea:Relation:3990128,48.430546,2.753011,Vulaines-sur-Seine - Samoreau,,,,,,,,,,,R,,Vulaines-sur-Seine - Samoreau,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682443,,,station,,,,,yes,,,public_transport,,,8768244,,,
StopArea:Relation:3990129,48.406504899999995,2.7994269,Champagne-sur-Seine,,,,,,,,,,,R,,Champagne-sur-Seine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682450,,,station,,,,,yes,,,public_transport,,,8768245,,,
StopArea:Relation:3990130,48.387636699999995,2.8404431999999997,Vernou-la-Celle-sur-Seine,,,,,Vernou sur Seine,,,,,,R,,Vernou-la-Celle-sur-Seine,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682468,,,station,,,,,yes,,,public_transport,,,8768246,,,
StopArea:Relation:3990161,48.379889999999996,2.9426505,Montereau,,,,,,,,,,,R,,Montereau,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682302,,,station,,,,,yes,,,public_transport,,,8768230,,,
StopArea:Relation:3990181,48.382211399999996,2.8160575999999997,Saint-Mammès,,,,,,,,,,,K,,Saint-Mammès,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87682294,,,station,,,,,yes,,,public_transport,,,8768229,,,
StopArea:Relation:3995113,48.956864499999995,2.8743496,Meaux,,,,,,,,,,,P,,Meaux,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116103,,,station,,,,,yes,,,public_transport,,,8711610,,,
StopArea:Relation:3995130,48.8739175,2.5843952,Chelles Gournay,,,,,,,,,,,E;P,,Chelles Gournay,,,,,,,,,,,,Transilien,,,,,,,,SNCF,,stop_area,,,,,,,87116111,,,station,,,,,yes,,,public_transport,,,8711611,,,
